50;0:05.950;;43,8;0:05.850;;7,7;0:03.570;;20;0:03.810;
46,2;0:06.010;;64,3;0:05.940;;7,1;0:03.580;;25;0:03.850;
64,3;0:06.100;;56,2;0:06.030;;7,1;0:03.590;;23,5;0:03.890;
76,9;0:06.200;;47,1;0:06.110;;7,7;0:03.600;;20;0:03.920;
53,8;0:06.270;;50;0:06.190;;7,1;0:03.610;;26,7;0:03.960;
64,3;0:06.360;;60;0:06.280;;30,8;0:03.650;;26,7;0:04.000;
42,9;0:06.420;;55,6;0:06.380;;31,2;0:03.700;;17,6;0:04.030;
64,3;0:06.510;;50;0:06.460;;12,5;0:03.720;;26,7;0:04.070;
53,8;0:06.580;;64,3;0:06.550;;23,1;0:03.750;;46,7;0:04.140;
64,3;0:06.670;;52,9;0:06.640;;26,7;0:03.790;;40;0:04.220;
42,9;0:06.730;;66,7;0:06.740;;21,4;0:03.820;;46,7;0:04.290;
38,5;0:06.780;;35,3;0:06.800;;28,6;0:03.860;;50;0:04.370;
66,7;0:06.860;;73,3;0:06.910;;18,8;0:03.890;;43,8;0:04.440;
50;0:06.930;;56,2;0:07.000;;21,4;0:03.920;;56,2;0:04.530;
69,2;0:07.020;;71,4;0:07.100;;21,4;0:03.950;;41,2;0:04.600;
69,2;0:07.110;;57,1;0:07.180;;21,4;0:03.980;;47,1;0:04.680;
57,1;0:07.190;;60;0:07.270;;35,7;0:04.030;;47,4;0:04.770;
53,8;0:07.260;;47,1;0:07.350;;21,4;0:04.060;;47,1;0:04.850;
57,1;0:07.340;;50;0:07.430;;28,6;0:04.100;;50;0:04.930;
60;0:07.430;;50;0:07.500;;35,3;0:04.160;;56,2;0:05.020;
69,2;0:07.520;;84,6;0:07.610;;57,1;0:04.240;;43,8;0:05.090;
64,3;0:07.610;;60;0:07.700;;50;0:04.310;;52,9;0:05.180;
69,2;0:07.700;;43,8;0:07.770;;46,7;0:04.380;;47,1;0:05.260;
46,7;0:07.770;;64,3;0:07.860;;40;0:04.440;;42,1;0:05.340;
53,8;0:07.840;;40;0:07.920;;46,2;0:04.500;;46,7;0:05.410;
46,2;0:07.900;;43,8;0:07.990;;53,3;0:04.580;;43,8;0:05.480;
71,4;0:08.000;;78,6;0:08.100;;50;0:04.650;;53,3;0:05.560;
42,9;0:08.060;;50;0:08.180;;47,1;0:04.730;;52,9;0:05.650;
53,3;0:08.140;;68,8;0:08.290;;60;0:04.820;;52,9;0:05.740;
60;0:08.230;;58,8;0:08.390;;35,3;0:04.880;;50;0:05.830;
50;0:08.310;;43,8;0:08.460;;66,7;0:04.980;;50;0:05.910;
61,5;0:08.390;;76,9;0:08.560;;50;0:05.060;;52,9;0:06.000;
50;0:08.460;;47,1;0:08.640;;50;0:05.130;;47,1;0:06.080;
61,5;0:08.540;;50;0:08.710;;56,2;0:05.220;;62,5;0:06.180;
42,9;0:08.600;;76,9;0:08.810;;40;0:05.280;;55,6;0:06.280;
53,8;0:08.670;;56,2;0:08.900;;53,3;0:05.360;;52,9;0:06.370;
69,2;0:08.760;;53,3;0:08.980;;50;0:05.430;;62,5;0:06.470;
53,3;0:08.840;;64,3;0:09.070;;46,7;0:05.500;;62,5;0:06.570;
50;0:08.910;;66,7;0:09.170;;57,1;0:05.580;;50;0:06.650;
46,7;0:08.980;;50;0:09.250;;43,8;0:05.650;;50;0:06.730;
78,6;0:09.090;;78,6;0:09.360;;50;0:05.720;;56,2;0:06.820;
61,5;0:09.170;;35,3;0:09.420;;60;0:05.810;;53,3;0:06.900;
50;0:09.250;;71,4;0:09.520;;52,9;0:05.900;;50;0:06.990;
53,8;0:09.320;;60;0:09.610;;43,8;0:05.970;;62,5;0:07.090;
71,4;0:09.420;;60;0:09.700;;46,7;0:06.040;;62,5;0:07.190;
57,1;0:09.500;;50;0:09.780;;53,3;0:06.120;;37,5;0:07.250;
53,8;0:09.570;;57,1;0:09.860;;35,3;0:06.180;;58,8;0:07.350;
61,5;0:09.650;;46,7;0:09.930;;64,3;0:06.270;;52,9;0:07.440;
53,8;0:09.720;;43,8;0:10.000;;42,9;0:06.330;;56,2;0:07.530;
69,2;0:09.810;;66,7;0:10.100;;53,3;0:06.410;;60;0:07.620;
53,3;0:09.890;;57,1;0:10.180;;53,3;0:06.490;;64,7;0:07.730;
53,3;0:09.970;;57,1;0:10.260;;40;0:06.550;;50;0:07.820;
53,8;0:10.040;;47,1;0:10.340;;46,7;0:06.620;;58,8;0:07.920;
53,8;0:10.110;;57,1;0:10.420;;46,7;0:06.690;;47,1;0:08.000;
53,3;0:10.190;;53,3;0:10.500;;40;0:06.750;;40;0:08.060;
57,1;0:10.270;;43,8;0:10.570;;57,1;0:06.830;;62,5;0:08.160;
50;0:10.340;;58,8;0:10.670;;40;0:06.890;;50;0:08.250;
50;0:10.420;;58,8;0:10.770;;40;0:06.950;;52,9;0:08.340;
53,8;0:10.490;;56,2;0:10.860;;46,7;0:07.020;;46,7;0:08.410;
61,5;0:10.570;;60;0:10.950;;46,7;0:07.090;;62,5;0:08.510;
42,9;0:10.630;;43,8;0:11.020;;50;0:07.170;;47,4;0:08.600;
57,1;0:10.710;;60;0:11.110;;60;0:07.260;;50;0:08.680;
38,5;0:10.760;;60;0:11.200;;40;0:07.320;;64,3;0:08.770;
61,5;0:10.840;;42,9;0:11.260;;66,7;0:07.420;;56,2;0:08.860;
64,3;0:10.930;;57,1;0:11.340;;60;0:07.510;;50;0:08.940;
76,9;0:11.030;;60;0:11.430;;50;0:07.580;;50;0:09.020;
71,4;0:11.130;;53,3;0:11.510;;40;0:07.640;;46,7;0:09.090;
50;0:11.200;;53,3;0:11.590;;46,7;0:07.710;;62,5;0:09.190;
69,2;0:11.290;;46,7;0:11.660;;53,3;0:07.790;;55,6;0:09.290;
61,5;0:11.370;;64,3;0:11.750;;50;0:07.860;;35,3;0:09.350;
61,5;0:11.450;;57,1;0:11.830;;60;0:07.950;;68,8;0:09.460;
76,9;0:11.550;;56,2;0:11.920;;40;0:08.010;;68,8;0:09.570;
53,8;0:11.620;;52,9;0:12.010;;57,1;0:08.090;;50;0:09.650;
42,9;0:11.680;;50;0:12.090;;50;0:08.170;;47,1;0:09.730;
61,5;0:11.760;;53,3;0:12.170;;43,8;0:08.240;;50;0:09.820;
69,2;0:11.850;;62,5;0:12.270;;50;0:08.320;;46,7;0:09.890;
57,1;0:11.930;;60;0:12.360;;40;0:08.380;;50;0:09.970;
64,3;0:12.020;;50;0:12.450;;46,7;0:08.450;;62,5;0:10.070;
64,3;0:12.110;;46,7;0:12.520;;50;0:08.520;;53,3;0:10.150;
61,5;0:12.190;;62,5;0:12.620;;50;0:08.600;;52,9;0:10.240;
50;0:12.260;;60;0:12.710;;57,1;0:08.680;;46,7;0:10.310;
57,1;0:12.340;;56,2;0:12.800;;56,2;0:08.770;;50;0:10.390;
53,3;0:12.420;;60;0:12.890;;42,9;0:08.830;;66,7;0:10.490;
62,5;0:12.520;;53,3;0:12.970;;50;0:08.900;;68,8;0:10.600;
57,1;0:12.600;;53,3;0:13.050;;52,6;0:09.000;;43,8;0:10.670;
53,3;0:12.680;;69,2;0:13.140;;52,9;0:09.090;;62,5;0:10.770;
28,6;0:12.720;;50;0:13.220;;43,8;0:09.160;;52,9;0:10.860;
69,2;0:12.810;;57,1;0:13.300;;57,1;0:09.240;;56,2;0:10.950;
64,3;0:12.900;;46,7;0:13.370;;35,7;0:09.290;;50;0:11.030;
50;0:12.970;;60;0:13.460;;50;0:09.360;;41,2;0:11.100;
61,5;0:13.050;;50;0:13.530;;40;0:09.420;;53,3;0:11.180;
57,1;0:13.130;;66,7;0:13.630;;64,3;0:09.510;;58,8;0:11.280;
61,5;0:13.210;;66,7;0:13.730;;37,5;0:09.570;;38,9;0:11.350;
71,4;0:13.310;;50;0:13.810;;64,3;0:09.660;;50;0:11.430;
78,6;0:13.420;;57,1;0:13.890;;41,2;0:09.730;;41,2;0:11.500;
46,7;0:13.490;;53,3;0:13.970;;57,1;0:09.810;;62,5;0:11.600;
57,1;0:13.570;;56,2;0:14.060;;43,8;0:09.880;;43,8;0:11.670;
71,4;0:13.670;;71,4;0:14.160;;46,7;0:09.950;;52,9;0:11.760;
57,1;0:13.750;;58,8;0:14.260;;33,3;0:10.000;;58,8;0:11.860;
66,7;0:13.850;;50;0:14.340;;53,8;0:10.070;;47,1;0:11.940;
50;0:13.920;;66,7;0:14.440;;53,3;0:10.150;;50;0:12.020;
53,3;0:14.000;;66,7;0:14.540;;71,4;0:10.250;;61,1;0:12.130;
66,7;0:14.100;;50;0:14.610;;41,2;0:10.320;;56,2;0:12.220;
60;0:14.190;;53,3;0:14.690;;50;0:10.390;;55,6;0:12.320;
71,4;0:14.290;;60;0:14.780;;46,7;0:10.460;;52,9;0:12.410;
64,3;0:14.380;;50;0:14.860;;53,3;0:10.540;;60;0:12.500;
53,8;0:14.450;;53,3;0:14.940;;53,3;0:10.620;;66,7;0:12.600;
69,2;0:14.540;;46,7;0:15.010;;53,3;0:10.700;;47,1;0:12.680;
